Date;Borough;Total Shootings
16 Apr 11;BROOKLYN;4
17 Apr 11;BRONX;3
17 Apr 11;BROOKLYN;2
18 Apr 11;BRONX;2
18 Apr 11;BROOKLYN;2
19 Apr 11;BRONX;1
19 Apr 11;BROOKLYN;1
20 Apr 11;BROOKLYN;1
22 Apr 11;BROOKLYN;1
23 Apr 11;BRONX;1
23 Apr 11;BROOKLYN;4
24 Apr 11;BRONX;1
24 Apr 11;BROOKLYN;3
24 Apr 11;MANHATTAN;1
25 Apr 11;BRONX;4
25 Apr 11;BROOKLYN;4
26 Apr 11;BRONX;3
26 Apr 11;BROOKLYN;2
26 Apr 11;QUEENS;1
27 Apr 11;BRONX;3
27 Apr 11;BROOKLYN;3
27 Apr 11;MANHATTAN;1
27 Apr 11;STATEN ISLAND;1
28 Apr 11;BROOKLYN;4
28 Apr 11;MANHATTAN;1
29 Apr 11;BROOKLYN;2
29 Apr 11;STATEN ISLAND;1
30 Apr 11;BROOKLYN;7
30 Apr 11;MANHATTAN;1
01 May 11;BRONX;5
01 May 11;BROOKLYN;1
01 May 11;MANHATTAN;1
01 May 11;STATEN ISLAND;1
02 May 11;BROOKLYN;2
02 May 11;MANHATTAN;3
03 May 11;BRONX;1
03 May 11;BROOKLYN;1
03 May 11;MANHATTAN;2
03 May 11;STATEN ISLAND;2
05 May 11;BRONX;2
05 May 11;BROOKLYN;3
05 May 11;QUEENS;1
07 May 11;BRONX;2
07 May 11;BROOKLYN;3
07 May 11;QUEENS;2
08 May 11;BROOKLYN;3
09 May 11;BRONX;1
09 May 11;BROOKLYN;5
09 May 11;QUEENS;2
10 May 11;BROOKLYN;3
10 May 11;MANHATTAN;2
11 May 11;BRONX;5
11 May 11;BROOKLYN;1
11 May 11;QUEENS;2
12 May 11;BROOKLYN;2
12 May 11;QUEENS;1
13 May 11;BRONX;1
13 May 11;QUEENS;3
14 May 11;BROOKLYN;2
14 May 11;QUEENS;1
15 May 11;BRONX;2
15 May 11;BROOKLYN;2
15 May 11;QUEENS;1
16 May 11;BRONX;1
17 May 11;BROOKLYN;1
17 May 11;STATEN ISLAND;4
18 May 11;BROOKLYN;6
19 May 11;BRONX;1
19 May 11;BROOKLYN;4
19 May 11;QUEENS;2
20 May 11;QUEENS;1
21 May 11;BRONX;2
21 May 11;BROOKLYN;2
21 May 11;MANHATTAN;1
21 May 11;QUEENS;2
22 May 11;BRONX;1
22 May 11;BROOKLYN;1
23 May 11;BRONX;2
24 May 11;BRONX;1
24 May 11;BROOKLYN;6
24 May 11;QUEENS;1
25 May 11;BRONX;2
25 May 11;MANHATTAN;1
26 May 11;BROOKLYN;1
26 May 11;QUEENS;1
27 May 11;BRONX;6
27 May 11;BROOKLYN;6
27 May 11;MANHATTAN;1
28 May 11;BRONX;1
28 May 11;BROOKLYN;8
28 May 11;MANHATTAN;1
29 May 11;BRONX;10
29 May 11;BROOKLYN;7
29 May 11;QUEENS;1
30 May 11;BRONX;4
30 May 11;BROOKLYN;9
31 May 11;BRONX;2
31 May 11;BROOKLYN;4
31 May 11;QUEENS;1
01 Jun 11;BROOKLYN;1
01 Jun 11;MANHATTAN;1
01 Jun 11;QUEENS;1
02 Jun 11;BRONX;2
02 Jun 11;MANHATTAN;2
03 Jun 11;BRONX;1
03 Jun 11;BROOKLYN;1
04 Jun 11;BRONX;2
04 Jun 11;BROOKLYN;2
05 Jun 11;BRONX;1
05 Jun 11;BROOKLYN;1
05 Jun 11;MANHATTAN;2
05 Jun 11;QUEENS;3
06 Jun 11;BROOKLYN;1
06 Jun 11;QUEENS;1
07 Jun 11;BRONX;2
07 Jun 11;BROOKLYN;1
07 Jun 11;MANHATTAN;1
07 Jun 11;STATEN ISLAND;1
08 Jun 11;BRONX;2
08 Jun 11;QUEENS;3
09 Jun 11;BRONX;5
09 Jun 11;BROOKLYN;9
09 Jun 11;QUEENS;2
10 Jun 11;BRONX;5
10 Jun 11;BROOKLYN;1
10 Jun 11;QUEENS;2
11 Jun 11;BRONX;2
11 Jun 11;MANHATTAN;1
11 Jun 11;QUEENS;2
12 Jun 11;BROOKLYN;2
12 Jun 11;QUEENS;1
14 Jun 11;MANHATTAN;1
15 Jun 11;BRONX;1
15 Jun 11;BROOKLYN;2
15 Jun 11;QUEENS;1
16 Jun 11;BROOKLYN;1
16 Jun 11;MANHATTAN;4
17 Jun 11;BROOKLYN;3
17 Jun 11;STATEN ISLAND;1
18 Jun 11;BRONX;3
18 Jun 11;BROOKLYN;15
18 Jun 11;MANHATTAN;2
19 Jun 11;BRONX;2
19 Jun 11;BROOKLYN;9
19 Jun 11;MANHATTAN;1
19 Jun 11;QUEENS;3
20 Jun 11;BRONX;4
20 Jun 11;BROOKLYN;2
21 Jun 11;BRONX;2
21 Jun 11;BROOKLYN;2
21 Jun 11;MANHATTAN;2
21 Jun 11;QUEENS;2
22 Jun 11;BRONX;1
22 Jun 11;BROOKLYN;1
22 Jun 11;QUEENS;2
23 Jun 11;BRONX;2
24 Jun 11;BRONX;6
24 Jun 11;BROOKLYN;1
24 Jun 11;QUEENS;1
25 Jun 11;BRONX;2
25 Jun 11;BROOKLYN;1
25 Jun 11;MANHATTAN;1
26 Jun 11;BRONX;6
26 Jun 11;BROOKLYN;1
26 Jun 11;MANHATTAN;3
26 Jun 11;QUEENS;4
27 Jun 11;BRONX;2
27 Jun 11;BROOKLYN;1
28 Jun 11;BRONX;4
28 Jun 11;BROOKLYN;2
29 Jun 11;BRONX;1
29 Jun 11;BROOKLYN;1
29 Jun 11;QUEENS;1
30 Jun 11;BRONX;2
30 Jun 11;BROOKLYN;1
30 Jun 11;MANHATTAN;2
30 Jun 11;QUEENS;2
01 Jul 11;MANHATTAN;1
01 Jul 11;STATEN ISLAND;1
02 Jul 11;BRONX;1
02 Jul 11;BROOKLYN;7
02 Jul 11;QUEENS;8
03 Jul 11;BRONX;7
03 Jul 11;MANHATTAN;2
03 Jul 11;QUEENS;1
04 Jul 11;BRONX;1
04 Jul 11;BROOKLYN;3
04 Jul 11;MANHATTAN;3
04 Jul 11;QUEENS;1
05 Jul 11;BRONX;7
05 Jul 11;BROOKLYN;3
05 Jul 11;MANHATTAN;3
05 Jul 11;QUEENS;4
06 Jul 11;BROOKLYN;3
06 Jul 11;MANHATTAN;2
07 Jul 11;BRONX;2
07 Jul 11;BROOKLYN;1
07 Jul 11;QUEENS;3
08 Jul 11;BRONX;1
08 Jul 11;BROOKLYN;5
08 Jul 11;QUEENS;1
09 Jul 11;BRONX;2
09 Jul 11;BROOKLYN;1
09 Jul 11;QUEENS;2
10 Jul 11;BRONX;3
10 Jul 11;BROOKLYN;5
10 Jul 11;QUEENS;2
11 Jul 11;BROOKLYN;3
11 Jul 11;QUEENS;3
12 Jul 11;BRONX;2
12 Jul 11;BROOKLYN;2
13 Jul 11;BROOKLYN;2
13 Jul 11;MANHATTAN;2
13 Jul 11;QUEENS;1
14 Jul 11;BRONX;2
14 Jul 11;BROOKLYN;1
14 Jul 11;QUEENS;2
15 Jul 11;BROOKLYN;6
15 Jul 11;MANHATTAN;1
15 Jul 11;QUEENS;1
16 Jul 11;BRONX;3
16 Jul 11;BROOKLYN;6
16 Jul 11;MANHATTAN;1
17 Jul 11;BRONX;5
17 Jul 11;BROOKLYN;6
17 Jul 11;QUEENS;2
17 Jul 11;STATEN ISLAND;1
18 Jul 11;BRONX;3
18 Jul 11;BROOKLYN;3
18 Jul 11;QUEENS;2
19 Jul 11;MANHATTAN;1
20 Jul 11;BRONX;1
20 Jul 11;BROOKLYN;7
21 Jul 11;BROOKLYN;4
21 Jul 11;MANHATTAN;1
21 Jul 11;QUEENS;1
22 Jul 11;BRONX;1
22 Jul 11;BROOKLYN;1
23 Jul 11;BRONX;4
23 Jul 11;BROOKLYN;6
25 Jul 11;BRONX;2
25 Jul 11;BROOKLYN;2
25 Jul 11;MANHATTAN;2
25 Jul 11;QUEENS;2
26 Jul 11;BRONX;3
27 Jul 11;BRONX;3
27 Jul 11;BROOKLYN;4
28 Jul 11;BRONX;6
28 Jul 11;BROOKLYN;3
28 Jul 11;MANHATTAN;1
29 Jul 11;BRONX;2
29 Jul 11;BROOKLYN;3
30 Jul 11;BRONX;1
30 Jul 11;BROOKLYN;6
30 Jul 11;MANHATTAN;1
30 Jul 11;QUEENS;1
31 Jul 11;BRONX;1
31 Jul 11;BROOKLYN;3
31 Jul 11;QUEENS;2
01 Aug 11;BRONX;3
01 Aug 11;BROOKLYN;3
01 Aug 11;MANHATTAN;2
02 Aug 11;BRONX;2
02 Aug 11;BROOKLYN;1
02 Aug 11;QUEENS;2
02 Aug 11;STATEN ISLAND;2
03 Aug 11;MANHATTAN;1
04 Aug 11;BRONX;6
04 Aug 11;BROOKLYN;2
04 Aug 11;STATEN ISLAND;1
05 Aug 11;BRONX;2
05 Aug 11;BROOKLYN;1
05 Aug 11;MANHATTAN;1
05 Aug 11;QUEENS;4
06 Aug 11;BRONX;2
06 Aug 11;BROOKLYN;6
06 Aug 11;MANHATTAN;4
06 Aug 11;QUEENS;1
07 Aug 11;BRONX;1
07 Aug 11;BROOKLYN;5
07 Aug 11;MANHATTAN;2
08 Aug 11;BRONX;4
08 Aug 11;BROOKLYN;2
08 Aug 11;MANHATTAN;1
09 Aug 11;BRONX;3
09 Aug 11;BROOKLYN;4
10 Aug 11;BRONX;1
10 Aug 11;BROOKLYN;1
10 Aug 11;QUEENS;1
11 Aug 11;BROOKLYN;1
11 Aug 11;MANHATTAN;1
12 Aug 11;BRONX;2
12 Aug 11;BROOKLYN;2
12 Aug 11;MANHATTAN;1
12 Aug 11;QUEENS;1
13 Aug 11;BROOKLYN;4
13 Aug 11;MANHATTAN;2
13 Aug 11;QUEENS;1
14 Aug 11;BRONX;3
14 Aug 11;QUEENS;1
15 Aug 11;BRONX;1
15 Aug 11;BROOKLYN;2
15 Aug 11;QUEENS;1
16 Aug 11;BRONX;1
16 Aug 11;BROOKLYN;4
16 Aug 11;MANHATTAN;3
17 Aug 11;BRONX;4
17 Aug 11;BROOKLYN;2
18 Aug 11;BRONX;2
18 Aug 11;MANHATTAN;1
18 Aug 11;STATEN ISLAND;2
19 Aug 11;BROOKLYN;2
19 Aug 11;MANHATTAN;1
20 Aug 11;BRONX;1
20 Aug 11;BROOKLYN;2
21 Aug 11;BRONX;7
21 Aug 11;BROOKLYN;5
21 Aug 11;QUEENS;1
22 Aug 11;BROOKLYN;3
23 Aug 11;BRONX;2
23 Aug 11;BROOKLYN;3
23 Aug 11;MANHATTAN;1
24 Aug 11;BRONX;2
24 Aug 11;BROOKLYN;1
25 Aug 11;BRONX;1
25 Aug 11;BROOKLYN;3
25 Aug 11;MANHATTAN;2
25 Aug 11;STATEN ISLAND;1
26 Aug 11;BRONX;1
26 Aug 11;BROOKLYN;4
26 Aug 11;MANHATTAN;2
27 Aug 11;BRONX;2
27 Aug 11;BROOKLYN;6
27 Aug 11;MANHATTAN;1
27 Aug 11;QUEENS;5
28 Aug 11;STATEN ISLAND;1
29 Aug 11;BRONX;8
29 Aug 11;BROOKLYN;10
29 Aug 11;MANHATTAN;2
29 Aug 11;QUEENS;1
30 Aug 11;BRONX;2
30 Aug 11;BROOKLYN;2
30 Aug 11;MANHATTAN;1
30 Aug 11;QUEENS;1
31 Aug 11;BROOKLYN;13
31 Aug 11;MANHATTAN;1
31 Aug 11;QUEENS;2
31 Aug 11;STATEN ISLAND;1
01 Sep 11;BROOKLYN;2
01 Sep 11;QUEENS;2
02 Sep 11;BRONX;3
02 Sep 11;BROOKLYN;5
02 Sep 11;QUEENS;6
03 Sep 11;BRONX;3
03 Sep 11;BROOKLYN;5
03 Sep 11;MANHATTAN;2
03 Sep 11;QUEENS;1
03 Sep 11;STATEN ISLAND;1
04 Sep 11;BRONX;13
04 Sep 11;BROOKLYN;12
04 Sep 11;MANHATTAN;2
04 Sep 11;QUEENS;4
05 Sep 11;BROOKLYN;19
05 Sep 11;MANHATTAN;1
06 Sep 11;BROOKLYN;1
06 Sep 11;QUEENS;6
07 Sep 11;BROOKLYN;3
07 Sep 11;QUEENS;1
08 Sep 11;BRONX;2
08 Sep 11;BROOKLYN;7
09 Sep 11;BRONX;4
09 Sep 11;BROOKLYN;2
09 Sep 11;QUEENS;3
10 Sep 11;BRONX;4
10 Sep 11;BROOKLYN;4
10 Sep 11;QUEENS;2
11 Sep 11;BRONX;7
11 Sep 11;BROOKLYN;1
11 Sep 11;MANHATTAN;3
11 Sep 11;QUEENS;1
12 Sep 11;BRONX;1
12 Sep 11;BROOKLYN;3
13 Sep 11;BROOKLYN;1
14 Sep 11;BRONX;1
14 Sep 11;BROOKLYN;1
14 Sep 11;QUEENS;1
14 Sep 11;STATEN ISLAND;1
15 Sep 11;BRONX;1
15 Sep 11;QUEENS;2
16 Sep 11;BROOKLYN;4
16 Sep 11;QUEENS;1
17 Sep 11;BRONX;1
17 Sep 11;BROOKLYN;3
17 Sep 11;MANHATTAN;1
17 Sep 11;QUEENS;1
18 Sep 11;BRONX;3
18 Sep 11;BROOKLYN;8
18 Sep 11;QUEENS;1
19 Sep 11;BRONX;2
19 Sep 11;BROOKLYN;3
20 Sep 11;BRONX;2
20 Sep 11;BROOKLYN;1
21 Sep 11;BRONX;4
21 Sep 11;BROOKLYN;4
22 Sep 11;BROOKLYN;1
22 Sep 11;QUEENS;1
23 Sep 11;BRONX;2
23 Sep 11;BROOKLYN;2
23 Sep 11;STATEN ISLAND;1
24 Sep 11;BRONX;9
24 Sep 11;BROOKLYN;1
25 Sep 11;BRONX;8
25 Sep 11;BROOKLYN;2
25 Sep 11;MANHATTAN;5
25 Sep 11;QUEENS;2
25 Sep 11;STATEN ISLAND;1
26 Sep 11;MANHATTAN;2
27 Sep 11;BRONX;3
27 Sep 11;BROOKLYN;4
27 Sep 11;QUEENS;1
28 Sep 11;BROOKLYN;3
28 Sep 11;MANHATTAN;8
29 Sep 11;BROOKLYN;1
29 Sep 11;MANHATTAN;1
30 Sep 11;BRONX;5
30 Sep 11;BROOKLYN;2
30 Sep 11;QUEENS;2
01 Oct 11;BRONX;5
01 Oct 11;BROOKLYN;1
02 Oct 11;BRONX;2
02 Oct 11;BROOKLYN;5
02 Oct 11;STATEN ISLAND;3
03 Oct 11;BROOKLYN;2
03 Oct 11;MANHATTAN;1
04 Oct 11;BRONX;1
04 Oct 11;BROOKLYN;6
05 Oct 11;QUEENS;1
06 Oct 11;MANHATTAN;1
07 Oct 11;BRONX;1
07 Oct 11;BROOKLYN;1
07 Oct 11;QUEENS;1
08 Oct 11;BRONX;2
08 Oct 11;BROOKLYN;3
09 Oct 11;BRONX;6
09 Oct 11;BROOKLYN;3
09 Oct 11;MANHATTAN;2
10 Oct 11;BRONX;1
10 Oct 11;BROOKLYN;3
10 Oct 11;QUEENS;3
11 Oct 11;BROOKLYN;1
11 Oct 11;MANHATTAN;1
11 Oct 11;QUEENS;1
12 Oct 11;BROOKLYN;3
12 Oct 11;MANHATTAN;1
12 Oct 11;QUEENS;1
13 Oct 11;BROOKLYN;5
13 Oct 11;MANHATTAN;1
14 Oct 11;BRONX;3
14 Oct 11;BROOKLYN;5
14 Oct 11;MANHATTAN;2
15 Oct 11;BRONX;2
15 Oct 11;BROOKLYN;6
15 Oct 11;MANHATTAN;1
15 Oct 11;QUEENS;4
16 Oct 11;BRONX;7
16 Oct 11;BROOKLYN;1
16 Oct 11;MANHATTAN;3
16 Oct 11;QUEENS;1
16 Oct 11;STATEN ISLAND;2
17 Oct 11;BRONX;3
17 Oct 11;BROOKLYN;6
17 Oct 11;MANHATTAN;2
17 Oct 11;QUEENS;1
18 Oct 11;BROOKLYN;3
18 Oct 11;MANHATTAN;1
19 Oct 11;BROOKLYN;1
20 Oct 11;BRONX;2
20 Oct 11;BROOKLYN;4
20 Oct 11;QUEENS;1
21 Oct 11;BROOKLYN;9
21 Oct 11;QUEENS;3
22 Oct 11;BRONX;3
22 Oct 11;BROOKLYN;6
22 Oct 11;QUEENS;1
22 Oct 11;STATEN ISLAND;1
23 Oct 11;BRONX;1
23 Oct 11;BROOKLYN;4
23 Oct 11;MANHATTAN;1
24 Oct 11;BROOKLYN;1
24 Oct 11;MANHATTAN;1
24 Oct 11;QUEENS;2
27 Oct 11;BROOKLYN;1
28 Oct 11;BRONX;3
28 Oct 11;BROOKLYN;4
28 Oct 11;MANHATTAN;1
28 Oct 11;QUEENS;1
29 Oct 11;BRONX;3
29 Oct 11;QUEENS;1
30 Oct 11;BRONX;4
30 Oct 11;BROOKLYN;1
30 Oct 11;QUEENS;1
31 Oct 11;BRONX;3
31 Oct 11;BROOKLYN;2
31 Oct 11;QUEENS;1
01 Nov 11;MANHATTAN;2
01 Nov 11;STATEN ISLAND;2
02 Nov 11;BRONX;2
02 Nov 11;QUEENS;1
04 Nov 11;BRONX;1
04 Nov 11;BROOKLYN;2
05 Nov 11;BRONX;2
05 Nov 11;BROOKLYN;1
06 Nov 11;BROOKLYN;3
07 Nov 11;BROOKLYN;4
07 Nov 11;QUEENS;1
08 Nov 11;BRONX;2
08 Nov 11;BROOKLYN;1
08 Nov 11;MANHATTAN;2
08 Nov 11;STATEN ISLAND;1
09 Nov 11;BRONX;3
09 Nov 11;BROOKLYN;1
09 Nov 11;MANHATTAN;1
09 Nov 11;STATEN ISLAND;1
10 Nov 11;BROOKLYN;2
11 Nov 11;BRONX;1
11 Nov 11;BROOKLYN;2
11 Nov 11;MANHATTAN;1
11 Nov 11;QUEENS;1
12 Nov 11;BRONX;2
12 Nov 11;BROOKLYN;3
12 Nov 11;MANHATTAN;1
13 Nov 11;BRONX;5
13 Nov 11;BROOKLYN;1
13 Nov 11;QUEENS;2
14 Nov 11;MANHATTAN;2
15 Nov 11;BRONX;1
15 Nov 11;BROOKLYN;2
15 Nov 11;MANHATTAN;6
16 Nov 11;BROOKLYN;2
17 Nov 11;BRONX;1
17 Nov 11;BROOKLYN;3
18 Nov 11;BROOKLYN;5
18 Nov 11;MANHATTAN;2
19 Nov 11;BRONX;5
20 Nov 11;BRONX;2
20 Nov 11;BROOKLYN;5
20 Nov 11;MANHATTAN;1
20 Nov 11;QUEENS;2
21 Nov 11;BRONX;3
21 Nov 11;BROOKLYN;1
21 Nov 11;MANHATTAN;1
22 Nov 11;BROOKLYN;4
22 Nov 11;MANHATTAN;1
23 Nov 11;BRONX;1
23 Nov 11;BROOKLYN;3
23 Nov 11;MANHATTAN;1
24 Nov 11;BRONX;1
24 Nov 11;BROOKLYN;2
24 Nov 11;MANHATTAN;1
24 Nov 11;QUEENS;2
25 Nov 11;BRONX;1
25 Nov 11;BROOKLYN;3
25 Nov 11;STATEN ISLAND;3
26 Nov 11;BRONX;2
26 Nov 11;BROOKLYN;1
27 Nov 11;BRONX;2
27 Nov 11;BROOKLYN;2
28 Nov 11;BROOKLYN;1
28 Nov 11;QUEENS;1
29 Nov 11;BRONX;2
29 Nov 11;BROOKLYN;1
01 Dec 11;BRONX;1
01 Dec 11;BROOKLYN;1
02 Dec 11;BRONX;1
02 Dec 11;BROOKLYN;2
02 Dec 11;QUEENS;4
03 Dec 11;BROOKLYN;4
03 Dec 11;MANHATTAN;1
03 Dec 11;QUEENS;2
03 Dec 11;STATEN ISLAND;2
04 Dec 11;BRONX;3
04 Dec 11;BROOKLYN;6
04 Dec 11;MANHATTAN;2
05 Dec 11;BRONX;3
05 Dec 11;BROOKLYN;1
05 Dec 11;QUEENS;4
06 Dec 11;BRONX;1
06 Dec 11;BROOKLYN;1
06 Dec 11;STATEN ISLAND;1
07 Dec 11;BROOKLYN;1
08 Dec 11;BRONX;2
08 Dec 11;STATEN ISLAND;1
10 Dec 11;BROOKLYN;2
10 Dec 11;MANHATTAN;3
10 Dec 11;QUEENS;2
11 Dec 11;BRONX;4
11 Dec 11;BROOKLYN;1
11 Dec 11;MANHATTAN;1
11 Dec 11;QUEENS;1
12 Dec 11;BRONX;1
12 Dec 11;BROOKLYN;4
12 Dec 11;MANHATTAN;5
12 Dec 11;QUEENS;1
13 Dec 11;BRONX;1
13 Dec 11;QUEENS;3
14 Dec 11;BRONX;1
14 Dec 11;BROOKLYN;2
14 Dec 11;QUEENS;1
15 Dec 11;BRONX;1
15 Dec 11;BROOKLYN;2
15 Dec 11;STATEN ISLAND;1
16 Dec 11;BROOKLYN;1
16 Dec 11;MANHATTAN;1
16 Dec 11;QUEENS;1
17 Dec 11;BRONX;1
17 Dec 11;BROOKLYN;1
17 Dec 11;MANHATTAN;3
18 Dec 11;BRONX;1
18 Dec 11;BROOKLYN;1
18 Dec 11;MANHATTAN;1
18 Dec 11;QUEENS;1
19 Dec 11;BRONX;1
19 Dec 11;BROOKLYN;2
21 Dec 11;BRONX;2
21 Dec 11;BROOKLYN;1
21 Dec 11;QUEENS;1
22 Dec 11;BRONX;2
22 Dec 11;BROOKLYN;3
22 Dec 11;QUEENS;1
23 Dec 11;BROOKLYN;2
24 Dec 11;BRONX;1
24 Dec 11;BROOKLYN;1
24 Dec 11;QUEENS;1
25 Dec 11;BRONX;1
25 Dec 11;BROOKLYN;3
25 Dec 11;QUEENS;1
26 Dec 11;BROOKLYN;4
26 Dec 11;MANHATTAN;2
27 Dec 11;BRONX;5
27 Dec 11;MANHATTAN;1
27 Dec 11;QUEENS;2
28 Dec 11;BRONX;1
29 Dec 11;BRONX;1
30 Dec 11;BRONX;1
30 Dec 11;BROOKLYN;1
30 Dec 11;MANHATTAN;1
31 Dec 11;BRONX;9
31 Dec 11;BROOKLYN;6
31 Dec 11;MANHATTAN;1
01 Jan 12;BRONX;3
01 Jan 12;BROOKLYN;6
01 Jan 12;MANHATTAN;1
01 Jan 12;QUEENS;1
02 Jan 12;BROOKLYN;1
02 Jan 12;QUEENS;2
03 Jan 12;BRONX;1
03 Jan 12;QUEENS;1
04 Jan 12;BRONX;1
05 Jan 12;BRONX;2
05 Jan 12;MANHATTAN;6
05 Jan 12;STATEN ISLAND;1
06 Jan 12;BRONX;2
06 Jan 12;QUEENS;2
07 Jan 12;BRONX;3
07 Jan 12;BROOKLYN;1
08 Jan 12;BRONX;4
08 Jan 12;BROOKLYN;1
09 Jan 12;BRONX;1
09 Jan 12;QUEENS;1
10 Jan 12;BRONX;1
10 Jan 12;MANHATTAN;4
10 Jan 12;QUEENS;1
11 Jan 12;BROOKLYN;4
12 Jan 12;BRONX;1
12 Jan 12;BROOKLYN;2
13 Jan 12;BRONX;1
13 Jan 12;BROOKLYN;2
13 Jan 12;MANHATTAN;1
14 Jan 12;MANHATTAN;1
14 Jan 12;QUEENS;2
15 Jan 12;BRONX;1
16 Jan 12;BROOKLYN;3
17 Jan 12;QUEENS;1
18 Jan 12;BRONX;1
18 Jan 12;BROOKLYN;2
19 Jan 12;BRONX;1
19 Jan 12;QUEENS;1
20 Jan 12;BRONX;1
20 Jan 12;QUEENS;1
21 Jan 12;BRONX;6
21 Jan 12;BROOKLYN;1
21 Jan 12;MANHATTAN;2
21 Jan 12;QUEENS;2
22 Jan 12;BRONX;1
22 Jan 12;MANHATTAN;1
22 Jan 12;QUEENS;1
23 Jan 12;QUEENS;1
24 Jan 12;BROOKLYN;4
25 Jan 12;QUEENS;2
26 Jan 12;BRONX;1
27 Jan 12;BROOKLYN;3
28 Jan 12;BRONX;4
28 Jan 12;BROOKLYN;1
29 Jan 12;BROOKLYN;3
30 Jan 12;BRONX;1
30 Jan 12;MANHATTAN;1
31 Jan 12;BRONX;4
31 Jan 12;BROOKLYN;2
01 Feb 12;BRONX;1
01 Feb 12;BROOKLYN;1
01 Feb 12;QUEENS;1
02 Feb 12;BRONX;1
02 Feb 12;BROOKLYN;1
02 Feb 12;STATEN ISLAND;1
04 Feb 12;BRONX;1
04 Feb 12;BROOKLYN;4
04 Feb 12;MANHATTAN;1
04 Feb 12;QUEENS;1
05 Feb 12;BRONX;2
05 Feb 12;BROOKLYN;2
05 Feb 12;MANHATTAN;1
05 Feb 12;QUEENS;6
08 Feb 12;BRONX;1
08 Feb 12;BROOKLYN;4
08 Feb 12;MANHATTAN;1
10 Feb 12;BROOKLYN;1
10 Feb 12;MANHATTAN;2
11 Feb 12;BRONX;2
11 Feb 12;BROOKLYN;5
11 Feb 12;QUEENS;1
13 Feb 12;BRONX;1
13 Feb 12;BROOKLYN;2
13 Feb 12;QUEENS;3
13 Feb 12;STATEN ISLAND;1
14 Feb 12;MANHATTAN;1
16 Feb 12;BROOKLYN;1
16 Feb 12;MANHATTAN;1
16 Feb 12;QUEENS;1
17 Feb 12;BRONX;3
17 Feb 12;BROOKLYN;1
18 Feb 12;BRONX;6
18 Feb 12;BROOKLYN;3
18 Feb 12;QUEENS;1
19 Feb 12;BRONX;1
19 Feb 12;BROOKLYN;2
19 Feb 12;QUEENS;1
20 Feb 12;BROOKLYN;1
21 Feb 12;BRONX;3
21 Feb 12;QUEENS;2
22 Feb 12;BROOKLYN;1
23 Feb 12;BRONX;1
23 Feb 12;QUEENS;1
24 Feb 12;BROOKLYN;1
24 Feb 12;QUEENS;2
25 Feb 12;BROOKLYN;3
25 Feb 12;MANHATTAN;1
25 Feb 12;QUEENS;4
26 Feb 12;BRONX;2
26 Feb 12;BROOKLYN;2
26 Feb 12;MANHATTAN;1
26 Feb 12;QUEENS;2
27 Feb 12;BRONX;1
27 Feb 12;BROOKLYN;2
28 Feb 12;BROOKLYN;1
01 Mar 12;BROOKLYN;1
01 Mar 12;QUEENS;3
02 Mar 12;BRONX;2
02 Mar 12;QUEENS;2
02 Mar 12;STATEN ISLAND;1
03 Mar 12;BRONX;2
03 Mar 12;BROOKLYN;4
04 Mar 12;BRONX;1
04 Mar 12;BROOKLYN;2
05 Mar 12;BROOKLYN;1
05 Mar 12;MANHATTAN;1
06 Mar 12;BRONX;1
06 Mar 12;BROOKLYN;3
07 Mar 12;BROOKLYN;1
07 Mar 12;QUEENS;1
08 Mar 12;BRONX;3
08 Mar 12;BROOKLYN;3
08 Mar 12;MANHATTAN;1
08 Mar 12;QUEENS;1
09 Mar 12;BRONX;1
10 Mar 12;BRONX;2
10 Mar 12;BROOKLYN;1
10 Mar 12;QUEENS;1
10 Mar 12;STATEN ISLAND;1
11 Mar 12;BRONX;3
11 Mar 12;BROOKLYN;3
12 Mar 12;BRONX;3
12 Mar 12;BROOKLYN;1
13 Mar 12;BROOKLYN;1
13 Mar 12;MANHATTAN;3
14 Mar 12;MANHATTAN;1
15 Mar 12;BRONX;2
15 Mar 12;QUEENS;1
16 Mar 12;MANHATTAN;1
17 Mar 12;BRONX;6
17 Mar 12;BROOKLYN;1
17 Mar 12;MANHATTAN;3
18 Mar 12;BRONX;1
18 Mar 12;BROOKLYN;1
18 Mar 12;MANHATTAN;1
18 Mar 12;QUEENS;4
19 Mar 12;BRONX;1
19 Mar 12;BROOKLYN;6
19 Mar 12;MANHATTAN;5
19 Mar 12;QUEENS;1
20 Mar 12;BRONX;2
20 Mar 12;BROOKLYN;7
20 Mar 12;QUEENS;1
21 Mar 12;BRONX;1
21 Mar 12;BROOKLYN;2
21 Mar 12;MANHATTAN;1
22 Mar 12;BROOKLYN;1
23 Mar 12;BRONX;1
23 Mar 12;BROOKLYN;3
24 Mar 12;BRONX;1
24 Mar 12;BROOKLYN;3
24 Mar 12;QUEENS;1
25 Mar 12;BRONX;1
25 Mar 12;BROOKLYN;4
25 Mar 12;QUEENS;3
26 Mar 12;BROOKLYN;2
26 Mar 12;MANHATTAN;2
27 Mar 12;BRONX;1
30 Mar 12;BRONX;1
30 Mar 12;MANHATTAN;1
31 Mar 12;BRONX;1
31 Mar 12;QUEENS;1
01 Apr 12;BRONX;1
02 Apr 12;BRONX;1
02 Apr 12;BROOKLYN;3
03 Apr 12;MANHATTAN;1
04 Apr 12;BROOKLYN;3
04 Apr 12;QUEENS;2
05 Apr 12;BRONX;1
